Customer_ID,Company_Name,Location,Business_Size,Industry_Type,Bounce_Rate,Time_Spent,Annual_Revenue,Website_Visits
65019a69,Neal-Green,Madrid,Medium,Health,37.2,8.19,202191,1411
f8bbf8e6,Ross and Sons,Dublin,Small,Home Decor,53.29,5.83,143325,16605
c1210379,Nguyen-Adams,Berlin,Medium,Electronics,60.88,10.73,398274,12467
ef3f869a,Ford-Woods,Dublin,Small,Groceries,58.03,9.48,100969,11017
4900439a,"Aguilar, Fleming and Harris",Berlin,Small,Fashion,30.38,8.7,107522,6320
ec059974,"Garcia, Shepherd and Gonzalez",Dublin,Medium,Electronics,46.08,6.8,484235,11078
60326d92,Rodriguez Ltd,Lisbon,Small,Groceries,58.92,12.54,125865,1086
06df443d,Lopez and Sons,London,Large,Groceries,59.78,12.44,615674,8853
8bc82d12,"Patel, Conway and Bell",Rome,Medium,Electronics,31.33,5.67,163957,6641
7718da24,Thompson LLC,London,Small,Fashion,72.96,14.83,111812,1175
d6ec10f6,Schroeder Inc,Dublin,Small,Fashion,52.25,2.96,66754,2804
c51b082a,Luna-Miller,Rome,Small,Electronics,64.99,1.6,126865,8701
7472fd24,"Mcdowell, Casey and Ramirez",Rome,Medium,Fashion,51.75,8.4,302813,14915
c41510c7,Velazquez-Davis,Amsterdam,Small,Groceries,26.99,12.89,62079,10371
41d32ee7,Mcdowell-Cisneros,Lisbon,Large,Electronics,35.81,7.52,684784,19522
709175a1,"Carroll, Allen and Blanchard",London,Small,Groceries,31.49,1.62,101402,14720
4d4dd485,Porter Group,Rome,Small,Groceries,50.89,9.81,115884,12962
56ca44aa,"King, Mitchell and Wallace",Lisbon,Large,Groceries,66.73,3.56,997104,7450
c284343d,"Sims, Sanchez and Nelson",London,Medium,Fashion,34.32,14.82,177894,6037
40b82649,Wilson Ltd,Madrid,Medium,Fashion,43.64,14.54,254461,5149
f9e90cce,"Gray, Diaz and Chavez",Lisbon,Small,Home Decor,29.27,13.71,61536,15007
7e893845,"Watson, Dyer and Ruiz",Madrid,Large,Home Decor,45.88,5.2,781470,14621
7761bbfa,Hughes-Santiago,Amsterdam,Medium,Groceries,66.39,14.05,283349,14491
cec0d9e5,Blair LLC,London,Medium,Electronics,62.86,5.27,159095,1165
049340f5,Cunningham and Sons,Dublin,Large,Fashion,32.7,14.17,732574,9621
b6b486a1,"Nolan, Russell and Roberts",Paris,Medium,Health,36.27,11.24,159040,16555
63ddc75c,"Henry, Pope and Norton",Paris,Large,Electronics,31.43,3.53,670456,18766
6a3f1b14,"Townsend, Schaefer and Yates",Paris,Small,Groceries,45.65,11.79,71552,5629
4307cfbf,Higgins PLC,Paris,Large,Electronics,36.11,1.62,679470,10042
432daeb5,Marshall-Campbell,London,Medium,Groceries,44.29,7.47,371009,15322
67701caa,Mosley Inc,London,Small,Fashion,22.14,13.42,128440,3827
9ea9b0af,Lawrence Group,London,Large,Groceries,29.76,11.24,761923,8822
f22708f3,Fisher-Trujillo,Paris,Large,Electronics,77.42,8.11,802985,3793
e43f9246,Wilson-Howe,Madrid,Small,Electronics,43.69,9.24,138486,13743
6b472096,Hernandez and Sons,Paris,Small,Home Decor,78.21,5.87,96003,18226
2449f164,Jimenez LLC,Dublin,Large,Fashion,50.2,6.19,904921,12090
80a2a430,Williams-Coleman,Lisbon,Medium,Fashion,76.82,3.97,416846,8319
c596b538,"Valdez, Griffin and Allen",Berlin,Small,Groceries,23.25,11.39,86814,9998
23d92e54,"Taylor, Ruiz and Harrison",Madrid,Medium,Health,75.97,5.48,205262,7489
1548cf48,Ruiz-Torres,London,Small,Health,42.01,14.83,138646,10775
8f310b6a,Schneider-Reid,London,Large,Home Decor,30.62,4.16,998650,14203
c81b94dd,"Wilcox, Bailey and White",Madrid,Medium,Groceries,22.76,7.58,385300,9179
d7793462,"Crawford, Barker and Baker",Paris,Medium,Fashion,24.01,6.91,250974,14160
4e9abcfd,"Miller, Miller and Burton",Dublin,Medium,Home Decor,67.4,12.57,405009,3717
31a3ee2e,Ward LLC,Berlin,Medium,Health,33.98,9.78,429972,6105
1e32e6bc,Campbell and Sons,Amsterdam,Small,Groceries,48.07,6.86,145328,1008
2172560a,"Payne, Ball and Davis",Amsterdam,Large,Fashion,38.04,8.08,823087,13720
440295fc,Johnson-Barnett,Dublin,Large,Home Decor,43.05,13.09,552602,3783
e0930ac4,"Clements, Mccarty and Smith",Berlin,Large,Health,27.78,2.22,509124,16755
f6d07895,Clark-Ewing,Rome,Large,Groceries,38.25,6.05,924092,8780
f0de376f,Kane-Williams,Dublin,Large,Groceries,39.31,14.84,862320,13367
51a6931c,Patton-Carpenter,Paris,Small,Home Decor,54.7,14.75,67647,17436
1e804d24,Torres-James,Amsterdam,Large,Fashion,50.96,6.66,845646,16560
7b39eea8,Bruce-Guerrero,Rome,Large,Groceries,52.73,4.05,972582,11392
790ed58e,Johnson-Smith,Madrid,Large,Groceries,76.18,10.35,588910,6653
ca26286f,Daniel-Martinez,Dublin,Medium,Health,73.45,9.03,230306,12086
49a95c38,Valenzuela-Sims,Rome,Large,Electronics,23.27,3.77,936783,12458
a4762cca,"Parker, Chavez and Wheeler",Dublin,Large,Health,66.63,6.16,828410,9048
0e8e2938,Carpenter LLC,Madrid,Large,Home Decor,57.03,11.07,952081,2284
04000bf1,Riggs and Sons,Rome,Small,Home Decor,78.86,13.81,81456,3799
ff17f0af,Brown LLC,Berlin,Medium,Electronics,76.15,12.84,381991,17583
6b2e446d,"Lewis, Cervantes and Wiggins",Paris,Medium,Fashion,49.8,12.69,478367,7157
065fe90a,"Rice, Hart and Aguilar",Berlin,Large,Fashion,76.33,2.25,847157,16526
a904eac8,Stone and Sons,London,Medium,Groceries,59.93,2.67,268441,10322
fc91de04,"Olsen, Williams and Hernandez",Dublin,Small,Fashion,77.86,7.88,78675,15311
398ab81f,Mullins Group,London,Medium,Home Decor,39.16,11.6,287213,4456
c6d36a84,Richard Group,Lisbon,Large,Health,23.98,4.81,777068,1188
228cceb6,"Bass, Ramos and Taylor",Dublin,Small,Fashion,65.1,13.27,61826,8460
c074e51b,"Romero, Hicks and Cordova",Paris,Small,Electronics,63.29,4.87,121768,1603
b4b06aae,Peterson and Sons,Madrid,Small,Fashion,25.62,12.49,82405,19701
2e69124a,Jones-Robinson,Berlin,Small,Home Decor,59.63,8.82,145231,3556
9401be18,Barton-Morrison,Berlin,Medium,Groceries,76.34,4.73,280970,15689
f5598a20,"Henry, Gray and Wilson",Amsterdam,Medium,Home Decor,42.65,8.25,312661,14968
43668bbd,"Chavez, Craig and Martinez",London,Medium,Health,64.66,3.74,358234,11757
0c98ceb7,Ramirez and Sons,Lisbon,Medium,Groceries,73.04,14.03,480057,4416
ebd0a00e,"Hopkins, Wallace and Thompson",Madrid,Large,Groceries,64.53,10.63,816281,7066
937ee4e6,"Harrison, Maldonado and West",Dublin,Large,Electronics,33.37,8.31,568841,13316
628b93ff,Mcpherson-Adams,Rome,Medium,Fashion,53.99,8.49,454428,13405
e37e1324,Davis LLC,London,Small,Groceries,44.19,10.57,126057,4872
22456608,"Baker, Bowman and Lindsey",Amsterdam,Large,Health,70.63,13.21,882053,15993
13ac36e7,Anderson-Lee,Lisbon,Large,Fashion,60.5,8.03,832433,14904
fce0ac66,Gonzalez PLC,Amsterdam,Medium,Groceries,75.21,12.08,432606,14900
4ef57530,Rogers Group,Rome,Large,Groceries,46.54,14.35,814816,16203
91b7ba6e,Rodriguez-Rivera,Lisbon,Medium,Groceries,32.84,10.32,478550,17612
d0340ed0,Hardy PLC,Dublin,Small,Groceries,39.09,11.25,103933,18186
61b9fc7f,Bradshaw LLC,Berlin,Small,Electronics,66.82,4.29,79357,19544
64bae298,Hayden-Fox,Paris,Medium,Groceries,66.34,10.68,498280,6757
72fc3389,Lewis-Brown,Amsterdam,Medium,Health,50.01,12.42,385300,2710
4e06af06,"Conley, Dixon and Mitchell",Lisbon,Small,Health,74.28,6.15,102774,1098
ef8b5099,"Burgess, Perez and Barton",Rome,Small,Fashion,78.38,14.93,77539,5433
cd138637,"Rice, Boyd and Mack",London,Small,Electronics,20.18,5.65,107516,19365
21331cb7,Neal-Boyd,Berlin,Large,Health,51.52,1.21,586187,6125
8f6bf968,"Klein, Carney and Anderson",Rome,Medium,Groceries,43.9,11.59,178920,17779
180a09bd,Doyle-Moreno,Paris,Medium,Fashion,46.32,11.25,185880,1332
4e24eab3,"Richardson, Li and Lyons",Amsterdam,Small,Electronics,61.1,10.09,95324,10241
631d0518,Haynes-Rose,Paris,Medium,Home Decor,57.48,8.88,407984,11167
53e46f72,"Allen, Walters and Fernandez",Lisbon,Small,Health,78.29,4.99,147329,14008
79daf677,"Ochoa, Delacruz and Price",Lisbon,Small,Fashion,62.2,11.56,70755,10605
1ff0a16f,"Ramirez, Jackson and Smith",Rome,Large,Groceries,34.38,3.83,695906,2540
47c4a09c,Hicks-Fuller,Madrid,Small,Groceries,76.01,9.84,140978,13838
43503c84,"Barrett, York and Figueroa",Lisbon,Small,Home Decor,20.65,9.5,71489,19338
f7cd1bd9,"Lawrence, Walker and Ponce",Lisbon,Small,Fashion,73.42,4.45,63243,13195
cf47057a,Brown-Kim,Amsterdam,Medium,Groceries,23.71,10.48,474900,3510
8000cfb0,Miller and Sons,Lisbon,Small,Groceries,26.67,4.75,93727,19752
c3ee92b6,Brady-Campbell,Berlin,Large,Fashion,48.58,2.1,770384,19032
a1adc4a8,Roberts-Armstrong,Dublin,Small,Electronics,24.73,2.46,122778,14028
b91d5549,Carney Group,Dublin,Medium,Fashion,31.45,5.37,207140,3945
90ab25d0,Warner-Martin,Lisbon,Small,Home Decor,25.39,14.67,142633,9413
be0c9aa2,Murray-Bolton,London,Medium,Groceries,70.12,5.84,307304,11736
f2940ce2,Holland-Thompson,London,Small,Electronics,71.56,14.07,94599,12933
f1be3565,Gates Group,London,Medium,Home Decor,64.76,2.22,493871,14456
23337a18,Miller PLC,Amsterdam,Small,Fashion,61.42,6.35,80499,17794
6e84ed38,Perez-Alexander,Amsterdam,Large,Home Decor,50.54,5.66,528577,15629
d310eb63,Rogers Ltd,Madrid,Medium,Electronics,39.53,13.59,316238,1047
eff963b4,"Gregory, Sanchez and Johnson",London,Large,Fashion,44.79,4.23,636131,16107
10ae7865,"Lynn, Lee and Medina",Dublin,Medium,Groceries,56.8,12.82,477848,16724
c8e82a14,"Beck, Perkins and Morrison",Lisbon,Large,Fashion,69.34,3.91,533820,11123
8f3d32c5,Gregory LLC,Rome,Small,Home Decor,76.89,4.86,106780,10001
7196590f,Johnson-Garcia,London,Large,Home Decor,32.96,13.84,799233,1567
01354d04,Chung-Garrett,Madrid,Small,Home Decor,64.09,2.06,118253,10086
659e4d63,Woodward-Vazquez,Dublin,Medium,Electronics,55.91,9.41,285003,14239
855ccc36,Arnold and Sons,Rome,Small,Electronics,28.69,7.38,56444,2131
e3f9cc9f,Sims-Ayala,Madrid,Large,Health,26.22,3.42,901565,10183
fec845be,Coleman-Patton,Paris,Large,Home Decor,65.38,10.96,884243,19380
38fb5c88,Barber Group,London,Large,Electronics,58.83,6.07,987493,4115
c9bff3ef,"Green, Burch and Brady",Amsterdam,Small,Electronics,53.99,11.28,69844,8991
fbc6d38d,Yates-Clay,Amsterdam,Small,Home Decor,54.95,4.08,122405,15040
ea5927ee,"Sanders, Peters and Williams",Rome,Medium,Fashion,26.67,10.72,468522,6532
287e704b,Chan-Smith,Madrid,Large,Fashion,28.4,11.77,977162,7943
5c874f55,Gutierrez-Robinson,Dublin,Small,Groceries,30.39,4.35,119731,4692
12cde499,"Kaiser, Guerra and Jones",Paris,Large,Health,30.2,6.1,717285,17183
58ebdb62,Adkins Group,London,Medium,Groceries,44.0,10.55,450464,15310
620d4a3e,"Carter, Mayer and Fields",Dublin,Medium,Health,68.58,2.33,223739,5893
d95d25a9,Hale-Trujillo,Paris,Small,Home Decor,53.9,4.48,77468,12841
d25999bc,Kelly-Butler,Paris,Small,Home Decor,34.83,7.04,143303,18806
010c297a,Farmer-Kline,Lisbon,Large,Electronics,63.1,14.74,865983,1720
7e98d9d9,"Ruiz, Hayes and Wade",Madrid,Large,Fashion,54.47,2.45,915957,15624
639ffede,Coleman-Taylor,Lisbon,Small,Groceries,53.04,8.45,129939,18637
5b17ac4d,Boone-Velazquez,Berlin,Small,Health,59.03,5.06,100615,18937
197a2f11,"Gomez, Smith and Smith",Berlin,Small,Groceries,31.68,2.82,113990,1128
3d095390,Mcdonald-Blair,Paris,Large,Groceries,71.2,4.99,954343,15391
b3e54a39,"Pena, Clarke and Thornton",Paris,Small,Electronics,33.06,2.95,68110,9264
102ed41c,"Williamson, Vaughn and Olson",Berlin,Medium,Electronics,47.18,13.19,262638,13869
80d58903,"Salazar, Ewing and Mcintyre",London,Small,Home Decor,35.08,5.11,67874,18087
77678dfb,Tucker-Acevedo,Lisbon,Large,Home Decor,48.61,9.55,645504,9459
b466de99,Wallace Inc,Lisbon,Medium,Fashion,46.57,5.37,293178,9809
89847a74,"Higgins, Leach and Beltran",London,Small,Home Decor,47.49,5.19,145961,2101
c08a03ef,Daniels-Clayton,Amsterdam,Large,Home Decor,30.95,5.9,592586,19973
8d688573,Villa LLC,Paris,Large,Electronics,36.09,12.7,847476,18616
e5a5c3bb,Bond and Sons,Paris,Medium,Home Decor,27.12,14.31,343486,11461
eadb1dc2,Smith-Douglas,Dublin,Large,Health,46.97,5.45,924204,9645
4db28b63,"Noble, Smith and Smith",Lisbon,Small,Health,67.05,11.41,137661,15760
8a2aae8e,Brown and Sons,Dublin,Medium,Groceries,30.68,12.08,150279,4392
46a4b6a4,Ingram-Howard,Amsterdam,Small,Electronics,21.58,3.73,108798,15534
96b9a814,"Lowe, Hawkins and Bush",London,Medium,Health,71.95,8.67,399522,6407
26dd407d,Parks-Galvan,Madrid,Large,Home Decor,55.07,2.81,561421,12419
8994407e,Watson LLC,Berlin,Large,Electronics,20.35,11.52,788120,5374
d09c7532,Oneill PLC,Dublin,Large,Fashion,50.52,1.3,748477,17457
1ee35b14,Brown-Salazar,Dublin,Large,Health,50.87,3.55,518879,5239
ea994cdf,"Williams, Rowe and Smith",Rome,Small,Fashion,20.23,10.85,127775,9970
d76f87fc,Rivera-Howard,Berlin,Small,Home Decor,60.72,7.88,60747,7933
cdcfc461,Jones-Jones,Dublin,Large,Electronics,49.39,11.9,568527,1368
7837c320,Hess-Huang,Berlin,Medium,Fashion,21.37,12.13,237989,6550
44a8e86b,Hancock-Anthony,Lisbon,Large,Health,75.47,2.91,689330,16191
144e2d24,"Haynes, Carson and Boyer",Paris,Medium,Health,61.48,11.35,281411,7936
22db2d4d,King-Duncan,Berlin,Medium,Fashion,33.92,12.77,307103,2611
0a2c1d56,Rollins-Perry,Dublin,Large,Groceries,48.42,1.45,622148,16766
7a683264,Bennett PLC,London,Medium,Fashion,67.22,1.69,349120,18763
9cd73ae2,"Henderson, Johnson and Barrera",Rome,Small,Home Decor,42.87,8.09,123667,13097
be0bf898,Lewis and Sons,Berlin,Large,Fashion,52.48,2.64,687771,3761
cbc1fc74,Rangel-Vargas,Berlin,Small,Health,45.0,6.36,55955,1705
e54a7b73,"Chavez, Gibbs and Ferguson",Lisbon,Large,Home Decor,54.67,13.86,553898,15484
7e46b7eb,Campbell PLC,London,Medium,Health,73.88,4.29,305031,17410
80d9c7ea,Smith and Sons,Lisbon,Small,Groceries,27.55,5.81,138232,1700
b84fce9d,Smith-Walker,London,Small,Home Decor,56.13,6.97,86606,18076
0ed23791,Fox Group,Paris,Medium,Electronics,61.92,14.8,381519,18726
5778f6c3,Martinez Group,Amsterdam,Large,Groceries,24.46,5.37,992593,7033
67b6cd46,Smith-Dorsey,Rome,Large,Health,75.39,9.33,970478,11617
b1ea2503,Kline-Leonard,Lisbon,Small,Health,38.12,10.4,135855,17275
87158b57,Thomas-Ward,Dublin,Small,Groceries,79.09,9.4,60939,2542
51d5aa57,Spencer-Green,Paris,Medium,Electronics,33.14,12.41,333151,5867
81e29511,"Cruz, Stuart and Serrano",London,Large,Groceries,30.77,4.72,677424,3839
86bb6754,Haynes and Sons,Rome,Medium,Health,77.74,14.03,488544,15217
9706242e,Lopez LLC,Amsterdam,Small,Fashion,79.01,10.09,137386,8249
868c1e22,Love Inc,Lisbon,Small,Groceries,26.59,5.8,69107,4797
57fcc8ae,"Murphy, Clark and Garcia",London,Large,Health,65.59,9.69,677212,9414
da728e17,Lopez-Green,London,Large,Electronics,63.51,6.41,852015,12003
0a1ef3cd,"Cannon, Thomas and Herring",London,Medium,Electronics,33.97,10.16,371799,11009
5f6ddfdd,"Mullen, Anderson and Fields",London,Medium,Electronics,25.29,12.05,288340,1760
217598be,Day and Sons,Dublin,Large,Fashion,54.01,1.81,561382,4523
c638415b,"Jimenez, Brown and Hansen",Dublin,Medium,Electronics,53.31,3.54,292281,8707
3b609b92,Torres-Sims,Berlin,Medium,Home Decor,66.38,14.51,448089,11296
1d15ec43,Martin-Brown,London,Large,Health,56.47,10.19,563183,19981
c2feea0f,Roman and Sons,Lisbon,Large,Home Decor,71.52,1.91,736000,4695
c8c1aeb5,Butler LLC,Rome,Medium,Electronics,44.04,8.81,171392,7996
36ba90ac,"Fernandez, King and Waters",Madrid,Medium,Health,62.82,8.47,461679,7714
3ed7ec83,"Grant, Leonard and Schmidt",Dublin,Medium,Health,36.37,8.34,468920,3276
941398e4,"Guzman, Diaz and Howard",Dublin,Small,Groceries,55.19,6.61,120901,4060
8f5ef130,Hansen PLC,Paris,Small,Electronics,25.15,7.59,149394,6519
2ea6bb02,Ramirez Inc,Amsterdam,Medium,Home Decor,21.03,13.82,274600,2578
3ae12ceb,Manning-Burgess,Lisbon,Medium,Fashion,40.21,12.46,447210,1887
8c387aa8,Ruiz-Castillo,Amsterdam,Medium,Fashion,50.95,1.84,384575,4612
3c57d16b,Hancock PLC,Dublin,Large,Fashion,46.5,6.26,551355,1578
490be0de,Mcgrath-Welch,Rome,Large,Electronics,69.78,1.36,700535,11753
7b4f679a,Peters-Kaiser,Paris,Large,Groceries,37.36,4.8,862062,12710
9531a99b,"Harrison, Gibson and Smith",Paris,Large,Electronics,25.11,6.1,941575,15241
62eb2351,Arellano PLC,Amsterdam,Large,Home Decor,35.37,8.91,628852,9380
e5eacd3f,"Rivera, Smith and Hernandez",Lisbon,Large,Fashion,67.58,11.77,715128,17947
7bcd0ad7,"Gilmore, Lopez and Martinez",London,Small,Groceries,57.66,12.16,147186,19281
0113847a,Moore PLC,Amsterdam,Large,Electronics,30.55,2.13,743454,2304
49dc599c,Delgado Ltd,Paris,Small,Groceries,57.65,8.35,110848,14887
55145e92,Dennis Group,Berlin,Small,Electronics,39.62,13.85,121338,4734
6f14cd13,Romero-Smith,London,Large,Health,59.02,3.32,730622,16183
590b222f,Pearson and Sons,Amsterdam,Small,Home Decor,71.08,8.64,108962,17477
51f31497,Schroeder-Garcia,Madrid,Medium,Electronics,35.8,7.56,160189,3002
4236ca1e,"Cain, Fernandez and Hobbs",Madrid,Large,Electronics,68.27,5.83,732660,14477
800fe850,Simpson and Sons,Rome,Medium,Fashion,31.02,4.59,333534,18860
7861c597,Ferguson Inc,Madrid,Medium,Health,59.87,12.18,195993,13810
fa1b6527,Ramos-Turner,London,Medium,Health,71.23,9.61,184980,9671
5e342251,"Huynh, Lloyd and Lowe",Dublin,Large,Health,77.41,5.69,988032,10853
6c3a395b,"Chavez, Clark and Pierce",Madrid,Large,Groceries,30.2,11.41,696160,5740
f220b65a,"Lang, Smith and Conner",London,Medium,Home Decor,34.77,13.65,472448,15966
9be66d19,Ryan-Smith,Paris,Large,Fashion,47.45,6.65,889565,14183
f5a1d6ba,Webb-Villarreal,Lisbon,Medium,Electronics,70.81,10.02,245282,1462
0d534990,Smith Inc,Paris,Small,Home Decor,48.85,9.31,51186,14250
c6119d69,Quinn and Sons,Rome,Large,Fashion,26.15,2.83,693342,2913
e2355315,Flores-Fritz,Lisbon,Medium,Health,34.03,4.13,172346,14812
e02c7365,Johnson Ltd,Dublin,Small,Health,28.34,3.05,65697,14711
580d0741,Ferguson LLC,Amsterdam,Small,Electronics,71.39,9.5,80006,12735
01bc2b2f,Collins PLC,Berlin,Medium,Fashion,25.09,14.96,384586,6681
867b1a94,Wells-Brewer,Amsterdam,Medium,Home Decor,50.3,12.73,256963,5167
ca8ed21d,"Miller, Henderson and Moses",Amsterdam,Small,Electronics,40.13,12.12,67897,15824
bd64c02a,Davis-Reilly,Dublin,Small,Health,27.68,3.83,67382,2882
e1471f7e,Salinas-Stone,Dublin,Small,Home Decor,71.73,10.58,55647,10024
32d266f7,Whitaker-Scott,Amsterdam,Medium,Home Decor,21.02,7.34,435498,13196
54d197f3,Anderson-Hoffman,Paris,Small,Fashion,65.61,5.76,88668,17616
3ee4ded7,Sanchez PLC,Paris,Medium,Groceries,30.66,12.77,441268,16097
14720b97,Wells-Martinez,Rome,Small,Fashion,66.6,4.62,81037,8790
6b63ecd8,"Collins, Montgomery and Estrada",Amsterdam,Medium,Health,29.04,5.82,457719,14597
432a7fff,Choi-Smith,Madrid,Medium,Health,48.01,1.88,351326,7360
39276068,Ward Inc,Paris,Large,Fashion,32.45,2.86,550369,15222
5e432346,"Taylor, Cameron and Williams",Dublin,Medium,Fashion,25.74,3.18,193873,11957
71afd3b3,"Fischer, Flores and Green",Rome,Medium,Home Decor,78.13,12.53,195934,5385
f565eabd,Diaz LLC,Rome,Small,Electronics,26.23,8.65,140754,7390
74d88c68,"Harrell, Brown and King",Madrid,Small,Fashion,48.15,10.99,127711,10965
bf0b1a11,"Cox, Anthony and Thomas",Madrid,Large,Home Decor,57.77,13.36,969503,15318
19c6e26d,Ritter PLC,Amsterdam,Large,Groceries,29.03,3.82,736619,4383
92b781c5,"Campbell, Moreno and Cain",London,Medium,Fashion,64.99,1.6,309945,13018
7f72c36a,"Smith, Byrd and Jones",Lisbon,Large,Home Decor,27.33,14.71,732975,12166
c5b8e32a,Lam and Sons,Amsterdam,Medium,Health,63.27,3.42,153049,2550
acb5ad7d,"Johnson, Walker and Reyes",Berlin,Small,Home Decor,78.68,2.81,108995,4000
c521f38d,Cohen and Sons,Amsterdam,Medium,Home Decor,33.68,4.04,250986,12652
3be197bd,Dixon-Lloyd,London,Large,Health,57.21,9.78,583808,3144
151fb25f,Palmer-Hayes,London,Small,Home Decor,28.01,14.84,71193,15481
e71c0b16,Graham-Khan,Dublin,Large,Health,32.74,1.78,925640,16438
1d41482a,"Peters, Kennedy and Wilson",Amsterdam,Large,Home Decor,27.54,9.88,874355,4821
d9df20a2,"Pearson, Ross and Murphy",London,Medium,Electronics,24.51,2.09,471154,4759
6f3cb27e,Middleton Ltd,Dublin,Large,Home Decor,43.54,1.67,673825,7092
9c68c63a,Rivera LLC,Dublin,Medium,Health,40.42,6.42,368943,18525
ccb97cb0,"Tanner, Johnson and Thomas",Amsterdam,Large,Home Decor,25.34,3.8,941379,12741
648b336a,Villa-Adams,Paris,Medium,Electronics,28.13,11.82,427505,8539
5dcaf904,Morris-Roman,Berlin,Large,Health,20.49,5.77,612443,6943
597d4fe3,Estrada-Thomas,Madrid,Medium,Health,52.63,13.14,161651,17112
4b34f56b,King-Walters,Amsterdam,Large,Groceries,41.41,7.62,709144,11304
fc6f6d3b,"Valdez, Mcpherson and Houston",Madrid,Small,Health,41.15,9.35,71521,19157
b3b7af4b,Collins-Harrington,London,Medium,Groceries,34.16,2.02,494029,10681
502131e7,Wheeler LLC,Rome,Large,Electronics,35.55,4.66,868782,3156
3a1a75cd,Webster LLC,London,Medium,Fashion,63.62,4.72,394052,18830
b32d10c5,Blankenship-Smith,London,Large,Electronics,28.7,3.99,874169,9734
b7a21d06,Perez-Craig,Madrid,Large,Health,67.9,4.9,913681,10898
1bd2d4ae,Harvey-Johnson,Madrid,Large,Home Decor,67.11,6.53,824681,11170
09d88dd9,Watson-Jensen,Madrid,Medium,Fashion,61.98,3.48,479946,13057
1404d044,Graham-Leonard,Lisbon,Small,Health,64.58,2.3,67367,13433
321a343b,Waters Group,Dublin,Medium,Fashion,33.17,12.05,194732,9841
5f1d8366,"Howard, Hayden and Harvey",Paris,Large,Electronics,46.44,12.0,847669,13994
52e28b50,Gutierrez-Watson,London,Small,Electronics,64.0,5.92,84594,13023
5860e742,Sullivan-Garrett,Berlin,Medium,Health,66.7,12.7,381469,6662
35b9defe,"Elliott, Ferguson and Smith",Dublin,Medium,Groceries,46.48,13.05,264159,2975
c8a4fe5a,Cannon Group,Lisbon,Large,Fashion,34.47,9.56,880020,8007
5dca212b,Bowen-Norton,Madrid,Medium,Health,43.71,1.71,401070,12261
f3b83964,Colon-Williams,Paris,Large,Fashion,69.0,2.22,845664,7235
ecf7988c,"Harvey, Morris and Burns",Berlin,Large,Health,69.39,8.14,878133,7906
a07eb0d2,"Hartman, Morales and Jones",Rome,Small,Groceries,34.17,8.01,119759,11546
babae9b3,Morrison and Sons,Rome,Small,Home Decor,22.21,8.13,95314,4077
de438831,"Johnson, Solis and Wyatt",London,Medium,Groceries,27.99,14.57,324939,13952
ed01f4ff,Morales-Adkins,Amsterdam,Small,Fashion,48.17,14.14,148767,13867
8857a7be,Johnson Inc,Berlin,Large,Groceries,72.53,3.48,620610,17560
